Arm,Reward,Regret,Algorithm
3,3.341759207301145,0,Epsilon-Greedy
3,4.153932242020995,0,Epsilon-Greedy
3,4.177071547570505,0,Epsilon-Greedy
3,5.300668547511528,0,Epsilon-Greedy
3,3.6100496824801347,0,Epsilon-Greedy
3,1.6308875980810074,0,Epsilon-Greedy
3,5.889531680101757,0,Epsilon-Greedy
3,4.440364637999142,0,Epsilon-Greedy
3,3.4000984837312394,0,Epsilon-Greedy
3,2.7503908157031893,0,Epsilon-Greedy
3,3.321615180428983,0,Epsilon-Greedy
3,4.86743844529238,0,Epsilon-Greedy
3,3.2696288259374997,0,Epsilon-Greedy
3,3.281523968437887,0,Epsilon-Greedy
3,4.2633108470290875,0,Epsilon-Greedy
3,4.8817931760943765,0,Epsilon-Greedy
3,4.1034638200580735,0,Epsilon-Greedy
3,2.3826576883342376,0,Epsilon-Greedy
3,6.5589806841145535,0,Epsilon-Greedy
3,4.870413256248803,0,Epsilon-Greedy
3,4.0322826912867775,0,Epsilon-Greedy
3,3.241786847876486,0,Epsilon-Greedy
3,4.864668481615019,0,Epsilon-Greedy
3,3.7976191417847707,0,Epsilon-Greedy
3,4.444352912662371,0,Epsilon-Greedy
3,3.8306388176070127,0,Epsilon-Greedy
3,4.133038297029827,0,Epsilon-Greedy
3,5.25242629730948,0,Epsilon-Greedy
3,4.205944318701165,0,Epsilon-Greedy
3,4.6686542377132225,0,Epsilon-Greedy
3,4.8204113814328595,0,Epsilon-Greedy
3,4.554830490326419,0,Epsilon-Greedy
3,4.295209906356467,0,Epsilon-Greedy
3,2.9913916756379706,0,Epsilon-Greedy
3,5.616460922291197,0,Epsilon-Greedy
3,5.058603651184434,0,Epsilon-Greedy
3,3.1171071109054203,0,Epsilon-Greedy
3,3.7533890922902255,0,Epsilon-Greedy
3,5.066966995849139,0,Epsilon-Greedy
3,4.224784853709249,0,Epsilon-Greedy
3,4.820648952993152,0,Epsilon-Greedy
3,2.8667830074358376,0,Epsilon-Greedy
3,3.600730416496348,0,Epsilon-Greedy
3,5.656305228072309,0,Epsilon-Greedy
3,3.9872835002731684,0,Epsilon-Greedy
3,4.2697001791054285,0,Epsilon-Greedy
3,3.6972431667363628,0,Epsilon-Greedy
3,3.225875983800735,0,Epsilon-Greedy
3,4.860944776278751,0,Epsilon-Greedy
3,4.821188278963584,0,Epsilon-Greedy
3,3.5191063218684375,0,Epsilon-Greedy
3,4.109218140154722,0,Epsilon-Greedy
3,2.232152752942618,0,Epsilon-Greedy
3,5.825562902247485,0,Epsilon-Greedy
3,3.8305101852642514,0,Epsilon-Greedy
3,5.186626620196328,0,Epsilon-Greedy
3,3.8967308268456233,0,Epsilon-Greedy
3,3.2993957748461384,0,Epsilon-Greedy
3,2.661181094804869,0,Epsilon-Greedy
3,4.397024275983306,0,Epsilon-Greedy
3,4.172354931122357,0,Epsilon-Greedy
3,2.9806186290561767,0,Epsilon-Greedy
3,3.2151101585637005,0,Epsilon-Greedy
3,3.035234914395459,0,Epsilon-Greedy
3,5.092184393100492,0,Epsilon-Greedy
3,4.228672517421773,0,Epsilon-Greedy
3,5.64179978538232,0,Epsilon-Greedy
3,5.131833394760703,0,Epsilon-Greedy
3,3.4199813335890092,0,Epsilon-Greedy
3,5.410490393981506,0,Epsilon-Greedy
3,5.020658619827745,0,Epsilon-Greedy
3,4.031988959138246,0,Epsilon-Greedy
3,3.261050929786596,0,Epsilon-Greedy
3,4.182876932414285,0,Epsilon-Greedy
3,3.4923318099464926,0,Epsilon-Greedy
3,4.385185632822534,0,Epsilon-Greedy
3,3.7480141386471284,0,Epsilon-Greedy
3,4.748887074871224,0,Epsilon-Greedy
3,4.451043512665849,0,Epsilon-Greedy
3,4.166303459507926,0,Epsilon-Greedy
3,4.24356673317533,0,Epsilon-Greedy
3,2.9158851892530135,0,Epsilon-Greedy
3,1.8732288639929973,0,Epsilon-Greedy
3,5.244803288890765,0,Epsilon-Greedy
3,3.622789417075466,0,Epsilon-Greedy
3,4.961449193698929,0,Epsilon-Greedy
3,5.101561653330676,0,Epsilon-Greedy
3,3.7329073915178945,0,Epsilon-Greedy
3,1.3246688164437534,0,Epsilon-Greedy
3,4.1367283666880725,0,Epsilon-Greedy
3,3.926079972828426,0,Epsilon-Greedy
3,2.3743438063890285,0,Epsilon-Greedy
3,3.94051840294727,0,Epsilon-Greedy
3,4.261965161095353,0,Epsilon-Greedy
3,1.7625284137847408,0,Epsilon-Greedy
3,3.4368985054038754,0,Epsilon-Greedy
3,2.572568516970853,0,Epsilon-Greedy
3,3.6401314736451913,0,Epsilon-Greedy
3,2.421945765100598,0,Epsilon-Greedy
3,3.228818512357938,0,Epsilon-Greedy
3,3.1911188671135977,0,Epsilon-Greedy
3,4.459481675455096,0,Epsilon-Greedy
3,3.370437783078116,0,Epsilon-Greedy
3,4.33509887104279,0,Epsilon-Greedy
3,5.189727343515364,0,Epsilon-Greedy
3,5.96727553931965,0,Epsilon-Greedy
3,3.8665743998166375,0,Epsilon-Greedy
3,3.641895087518799,0,Epsilon-Greedy
3,4.058951083123552,0,Epsilon-Greedy
3,3.9869393564467415,0,Epsilon-Greedy
3,5.545682062783041,0,Epsilon-Greedy
3,4.356378090683746,0,Epsilon-Greedy
3,3.371650472205622,0,Epsilon-Greedy
3,3.0860151168391807,0,Epsilon-Greedy
3,2.17142199306275,0,Epsilon-Greedy
3,3.1263187868475457,0,Epsilon-Greedy
3,3.8352165077173446,0,Epsilon-Greedy
3,6.490001117251387,0,Epsilon-Greedy
3,3.544009992782083,0,Epsilon-Greedy
3,4.678796974263957,0,Epsilon-Greedy
3,3.1557521537623825,0,Epsilon-Greedy
3,2.951379035285972,0,Epsilon-Greedy
3,6.166998475390175,0,Epsilon-Greedy
3,5.351881719821195,0,Epsilon-Greedy
3,3.577636751512051,0,Epsilon-Greedy
3,4.021293140122802,0,Epsilon-Greedy
3,4.2572630671672025,0,Epsilon-Greedy
3,3.887625004764875,0,Epsilon-Greedy
3,2.377907476509153,0,Epsilon-Greedy
3,2.5328636397817954,0,Epsilon-Greedy
3,3.2073060067327646,0,Epsilon-Greedy
3,3.859308446075789,0,Epsilon-Greedy
3,2.713769822026986,0,Epsilon-Greedy
3,4.23100326458883,0,Epsilon-Greedy
3,4.65090988483489,0,Epsilon-Greedy
3,3.8730480457749294,0,Epsilon-Greedy
3,4.066483892107653,0,Epsilon-Greedy
3,3.8433227973533244,0,Epsilon-Greedy
3,2.0870048922114863,0,Epsilon-Greedy
3,1.898408005530353,0,Epsilon-Greedy
3,4.946405411609819,0,Epsilon-Greedy
3,3.588794180878917,0,Epsilon-Greedy
3,5.615644921280087,0,Epsilon-Greedy
3,2.524963263101882,0,Epsilon-Greedy
3,5.47498168037459,0,Epsilon-Greedy
3,3.0717555068330995,0,Epsilon-Greedy
3,5.532633347022349,0,Epsilon-Greedy
3,3.374897523574245,0,Epsilon-Greedy
3,4.7955108497431205,0,Epsilon-Greedy
3,2.9378003383234548,0,Epsilon-Greedy
3,5.913965886080936,0,Epsilon-Greedy
3,5.072431134649081,0,Epsilon-Greedy
3,3.1552766863170256,0,Epsilon-Greedy
3,4.283823279433435,0,Epsilon-Greedy
3,3.524271892706172,0,Epsilon-Greedy
3,5.310475973677378,0,Epsilon-Greedy
3,7.00105751867846,0,Epsilon-Greedy
3,5.698878166937719,0,Epsilon-Greedy
3,4.723159784138278,0,Epsilon-Greedy
3,5.905001312804977,0,Epsilon-Greedy
3,3.7478171394033692,0,Epsilon-Greedy
3,3.322329345658012,0,Epsilon-Greedy
3,2.697282201334523,0,Epsilon-Greedy
3,4.867140472966615,0,Epsilon-Greedy
3,3.401710957712292,0,Epsilon-Greedy
3,5.753203079134248,0,Epsilon-Greedy
3,4.332149062473244,0,Epsilon-Greedy
3,3.2679577386521226,0,Epsilon-Greedy
3,2.9975297316031244,0,Epsilon-Greedy
3,4.316771665263473,0,Epsilon-Greedy
3,4.6710989013954105,0,Epsilon-Greedy
3,5.027932252440645,0,Epsilon-Greedy
3,3.4105778760624266,0,Epsilon-Greedy
3,3.7998885484491476,0,Epsilon-Greedy
3,4.907980363478572,0,Epsilon-Greedy
3,3.9160962069913348,0,Epsilon-Greedy
3,3.497127004115515,0,Epsilon-Greedy
3,3.916525311005033,0,Epsilon-Greedy
3,3.6932469549154052,0,Epsilon-Greedy
3,4.677593281230491,0,Epsilon-Greedy
3,4.315164104505951,0,Epsilon-Greedy
3,3.8729459021073365,0,Epsilon-Greedy
3,4.126272260300342,0,Epsilon-Greedy
3,3.40555204607816,0,Epsilon-Greedy
3,3.759847677776405,0,Epsilon-Greedy
3,2.5184812185447663,0,Epsilon-Greedy
3,5.869025316772865,0,Epsilon-Greedy
3,1.6432927251419067,0,Epsilon-Greedy
3,3.59415732383111,0,Epsilon-Greedy
3,5.695075156028629,0,Epsilon-Greedy
3,2.9464815135205593,0,Epsilon-Greedy
3,3.6231216224404643,0,Epsilon-Greedy
3,3.8160661563336005,0,Epsilon-Greedy
3,2.9147757798143488,0,Epsilon-Greedy
3,4.65417918402454,0,Epsilon-Greedy
3,3.487315103129946,0,Epsilon-Greedy
3,4.006781160078519,0,Epsilon-Greedy
3,5.012768549260753,0,Epsilon-Greedy
3,4.570522416794308,0,Epsilon-Greedy
3,4.451824760259703,0,Epsilon-Greedy
3,4.619259273583578,0,Epsilon-Greedy
3,3.236410894771929,0,Epsilon-Greedy
3,3.117996439658845,0,Epsilon-Greedy
3,2.9376998896468445,0,Epsilon-Greedy
3,3.6130754706826447,0,Epsilon-Greedy
3,3.468570608131392,0,Epsilon-Greedy
3,4.382002854403182,0,Epsilon-Greedy
3,1.6069879989394682,0,Epsilon-Greedy
3,5.0217264055407345,0,Epsilon-Greedy
3,3.5354023743413694,0,Epsilon-Greedy
3,3.807534956039949,0,Epsilon-Greedy
3,1.3030623312104899,0,Epsilon-Greedy
3,3.802852098825838,0,Epsilon-Greedy
3,5.045230186132632,0,Epsilon-Greedy
3,3.473826351512948,0,Epsilon-Greedy
3,3.8269043973137196,0,Epsilon-Greedy
3,2.8858771456176746,0,Epsilon-Greedy
3,4.311529359294125,0,Epsilon-Greedy
3,4.126370562557357,0,Epsilon-Greedy
3,3.36817676272165,0,Epsilon-Greedy
3,3.095316075389011,0,Epsilon-Greedy
3,5.374562842922662,0,Epsilon-Greedy
3,5.539201809683589,0,Epsilon-Greedy
3,2.7344221838542255,0,Epsilon-Greedy
3,3.701257551762639,0,Epsilon-Greedy
3,3.2468171030897306,0,Epsilon-Greedy
3,3.75180348481931,0,Epsilon-Greedy
3,5.70387894651037,0,Epsilon-Greedy
3,3.5913470088400676,0,Epsilon-Greedy
3,3.1923831966691654,0,Epsilon-Greedy
3,4.027632710899898,0,Epsilon-Greedy
3,4.801165622420462,0,Epsilon-Greedy
3,4.883504338798908,0,Epsilon-Greedy
3,3.9808155748198177,0,Epsilon-Greedy
3,5.4229968957107575,0,Epsilon-Greedy
3,2.766541465682862,0,Epsilon-Greedy
3,3.8206072283603727,0,Epsilon-Greedy
3,3.602369665972773,0,Epsilon-Greedy
3,4.832127035293993,0,Epsilon-Greedy
3,4.453572046985068,0,Epsilon-Greedy
3,5.480574063949598,0,Epsilon-Greedy
3,3.1330713863321438,0,Epsilon-Greedy
3,2.3919179017586245,0,Epsilon-Greedy
3,5.496950944509199,0,Epsilon-Greedy
3,3.1749502003764443,0,Epsilon-Greedy
3,3.433586984382173,0,Epsilon-Greedy
3,5.844689452613694,0,Epsilon-Greedy
3,2.43231786407956,0,Epsilon-Greedy
3,3.7368008563782005,0,Epsilon-Greedy
3,5.197045311758109,0,Epsilon-Greedy
3,5.302947714392789,0,Epsilon-Greedy
3,2.8971838629021285,0,Epsilon-Greedy
3,3.681507443215634,0,Epsilon-Greedy
3,5.0551499388941785,0,Epsilon-Greedy
3,2.9247956121872223,0,Epsilon-Greedy
3,3.532307302100707,0,Epsilon-Greedy
3,4.987635588008198,0,Epsilon-Greedy
3,5.50148982327436,0,Epsilon-Greedy
3,5.48377368727683,0,Epsilon-Greedy
3,4.814212933150434,0,Epsilon-Greedy
3,4.065133618972599,0,Epsilon-Greedy
3,4.608941758606962,0,Epsilon-Greedy
3,4.525365011276004,0,Epsilon-Greedy
3,4.340099410348282,0,Epsilon-Greedy
3,3.780407543099961,0,Epsilon-Greedy
3,3.386724463812868,0,Epsilon-Greedy
3,3.895415237765158,0,Epsilon-Greedy
3,2.243876214102185,0,Epsilon-Greedy
3,3.811644815223165,0,Epsilon-Greedy
3,5.019483421068009,0,Epsilon-Greedy
3,2.483431592738027,0,Epsilon-Greedy
3,2.691371390432721,0,Epsilon-Greedy
3,3.1658162165821886,0,Epsilon-Greedy
3,4.284447931695395,0,Epsilon-Greedy
3,2.9362806446616214,0,Epsilon-Greedy
3,4.599215654996783,0,Epsilon-Greedy
3,3.8569821641887296,0,Epsilon-Greedy
3,4.147281960809199,0,Epsilon-Greedy
3,3.6717492585597995,0,Epsilon-Greedy
3,4.574263059332877,0,Epsilon-Greedy
3,4.553992518166925,0,Epsilon-Greedy
3,3.9086436756706604,0,Epsilon-Greedy
3,3.5206299057233332,0,Epsilon-Greedy
3,3.6007668540647004,0,Epsilon-Greedy
3,4.856158882799784,0,Epsilon-Greedy
3,5.091436385462601,0,Epsilon-Greedy
3,4.170393066163899,0,Epsilon-Greedy
3,2.0314566394091553,0,Epsilon-Greedy
3,4.832996676599664,0,Epsilon-Greedy
3,3.5469827305398995,0,Epsilon-Greedy
3,2.6926834424083506,0,Epsilon-Greedy
3,4.477126798721692,0,Epsilon-Greedy
3,3.1051304378233944,0,Epsilon-Greedy
3,4.77127534914379,0,Epsilon-Greedy
3,5.051444023970393,0,Epsilon-Greedy
3,3.888766256603739,0,Epsilon-Greedy
3,3.7613766220253044,0,Epsilon-Greedy
3,2.409865704258948,0,Epsilon-Greedy
3,4.541156035721389,0,Epsilon-Greedy
3,4.616692878924187,0,Epsilon-Greedy
3,6.269683397847853,0,Epsilon-Greedy
3,3.4718141173814256,0,Epsilon-Greedy
3,5.4950838886434985,0,Epsilon-Greedy
3,6.8024872331388355,0,Epsilon-Greedy
3,3.967403789478984,0,Epsilon-Greedy
3,5.360716275292603,0,Epsilon-Greedy
3,4.588667976803482,0,Epsilon-Greedy
3,3.7702960022116407,0,Epsilon-Greedy
3,2.965223978412178,0,Epsilon-Greedy
3,5.683635082493537,0,Epsilon-Greedy
3,4.560169769508784,0,Epsilon-Greedy
3,4.243653224373902,0,Epsilon-Greedy
3,3.512350250882039,0,Epsilon-Greedy
3,5.269422556937759,0,Epsilon-Greedy
3,4.641920086479633,0,Epsilon-Greedy
3,4.395599713759955,0,Epsilon-Greedy
3,4.373425320718541,0,Epsilon-Greedy
3,4.982480403992655,0,Epsilon-Greedy
3,3.2152338342885254,0,Epsilon-Greedy
3,3.8225746543097996,0,Epsilon-Greedy
3,3.6878720608046924,0,Epsilon-Greedy
3,1.692191190195829,0,Epsilon-Greedy
3,3.9396659947584056,0,Epsilon-Greedy
3,5.055041696693266,0,Epsilon-Greedy
3,2.604345492466912,0,Epsilon-Greedy
3,3.576544256149031,0,Epsilon-Greedy
3,5.856334493587393,0,Epsilon-Greedy
3,4.08457774566589,0,Epsilon-Greedy
3,3.572231342247126,0,Epsilon-Greedy
3,4.287689311925977,0,Epsilon-Greedy
3,5.3226784168102315,0,Epsilon-Greedy
3,5.2991099014953384,0,Epsilon-Greedy
3,6.019911751668086,0,Epsilon-Greedy
3,4.5839225366088225,0,Epsilon-Greedy
3,4.48863458040616,0,Epsilon-Greedy
3,3.3664309358503846,0,Epsilon-Greedy
3,2.3165786311574665,0,Epsilon-Greedy
3,3.3493945346516365,0,Epsilon-Greedy
3,4.805267575181591,0,Epsilon-Greedy
3,4.992568610624704,0,Epsilon-Greedy
3,3.9592515368827064,0,Epsilon-Greedy
3,4.005149586862219,0,Epsilon-Greedy
3,2.9929269586926894,0,Epsilon-Greedy
3,3.492204119179595,0,Epsilon-Greedy
3,3.1130000823041746,0,Epsilon-Greedy
3,2.156095457673386,0,Epsilon-Greedy
3,5.493749211410651,0,Epsilon-Greedy
3,2.804480196169429,0,Epsilon-Greedy
3,4.60371839005403,0,Epsilon-Greedy
3,4.995207039488067,0,Epsilon-Greedy
3,4.089314197575504,0,Epsilon-Greedy
3,3.340920503231901,0,Epsilon-Greedy
3,4.358517617381161,0,Epsilon-Greedy
3,4.866261734771939,0,Epsilon-Greedy
3,2.63916076495818,0,Epsilon-Greedy
3,3.22834865761332,0,Epsilon-Greedy
3,3.8810803385928048,0,Epsilon-Greedy
3,3.7282988588631127,0,Epsilon-Greedy
3,5.334649385528579,0,Epsilon-Greedy
3,1.6468178217901328,0,Epsilon-Greedy
3,3.4429870763261423,0,Epsilon-Greedy
3,5.492740154073738,0,Epsilon-Greedy
3,3.9121205161989954,0,Epsilon-Greedy
3,2.7675707652199737,0,Epsilon-Greedy
3,3.2073792017990512,0,Epsilon-Greedy
3,4.862014370909872,0,Epsilon-Greedy
3,2.3977874307046845,0,Epsilon-Greedy
3,4.198670383727613,0,Epsilon-Greedy
3,2.8423482097235646,0,Epsilon-Greedy
3,5.773423716222413,0,Epsilon-Greedy
3,2.653573449397098,0,Epsilon-Greedy
3,3.973714885444236,0,Epsilon-Greedy
3,1.9363236212430444,0,Epsilon-Greedy
3,0.9290858574749419,0,Epsilon-Greedy
3,4.011243687381349,0,Epsilon-Greedy
3,4.806174055003703,0,Epsilon-Greedy
3,1.9348397354285933,0,Epsilon-Greedy
3,3.0958089363686914,0,Epsilon-Greedy
3,3.584110036379913,0,Epsilon-Greedy
3,2.501812686122612,0,Epsilon-Greedy
3,2.0737683975883456,0,Epsilon-Greedy
3,4.32414787663036,0,Epsilon-Greedy
3,3.96227166723024,0,Epsilon-Greedy
3,3.282537678134933,0,Epsilon-Greedy
3,5.906722217699792,0,Epsilon-Greedy
3,3.04326332779367,0,Epsilon-Greedy
3,3.6264125667085065,0,Epsilon-Greedy
3,3.727015692938128,0,Epsilon-Greedy
3,4.8914218345704255,0,Epsilon-Greedy
3,2.98459462811772,0,Epsilon-Greedy
3,4.3406897678836005,0,Epsilon-Greedy
3,5.16235718920762,0,Epsilon-Greedy
3,3.6248184406259556,0,Epsilon-Greedy
3,6.2717044074788735,0,Epsilon-Greedy
3,5.799269189992732,0,Epsilon-Greedy
3,4.797100260240938,0,Epsilon-Greedy
3,3.585626666899789,0,Epsilon-Greedy
3,3.4692935468632102,0,Epsilon-Greedy
3,3.59003727457687,0,Epsilon-Greedy
3,3.1406598197017925,0,Epsilon-Greedy
3,3.9200571620799467,0,Epsilon-Greedy
3,4.017153535861011,0,Epsilon-Greedy
3,2.8611091100339934,0,Epsilon-Greedy
3,5.14381619418652,0,Epsilon-Greedy
3,4.334286251700928,0,Epsilon-Greedy
3,4.385151066862832,0,Epsilon-Greedy
3,3.06470364791863,0,Epsilon-Greedy
3,5.446604210629367,0,Epsilon-Greedy
3,3.624462135108406,0,Epsilon-Greedy
3,3.677023704112065,0,Epsilon-Greedy
3,5.064551930443592,0,Epsilon-Greedy
3,4.61249465702854,0,Epsilon-Greedy
3,1.687830719093998,0,Epsilon-Greedy
3,3.9959328549388387,0,Epsilon-Greedy
3,5.296395082927822,0,Epsilon-Greedy
3,3.315152070036297,0,Epsilon-Greedy
3,4.091355372403702,0,Epsilon-Greedy
3,5.606476154736742,0,Epsilon-Greedy
3,5.517785279295045,0,Epsilon-Greedy
3,3.1274113135297146,0,Epsilon-Greedy
3,4.556298525022982,0,Epsilon-Greedy
3,3.3800704518112075,0,Epsilon-Greedy
3,5.3265736996665645,0,Epsilon-Greedy
3,2.659743755002105,0,Epsilon-Greedy
3,5.985403641670951,0,Epsilon-Greedy
3,3.9948130757557117,0,Epsilon-Greedy
3,5.631093265753629,0,Epsilon-Greedy
3,1.8164954748681228,0,Epsilon-Greedy
3,5.127057654090487,0,Epsilon-Greedy
3,5.997269775373544,0,Epsilon-Greedy
3,5.222115803491223,0,Epsilon-Greedy
3,4.060722935172829,0,Epsilon-Greedy
3,2.7046704450243553,0,Epsilon-Greedy
3,3.7629599976873465,0,Epsilon-Greedy
3,3.4639739729013055,0,Epsilon-Greedy
3,2.89523170310545,0,Epsilon-Greedy
3,4.636441685608202,0,Epsilon-Greedy
3,2.5587574099508403,0,Epsilon-Greedy
3,3.434299845772692,0,Epsilon-Greedy
3,5.606457629465407,0,Epsilon-Greedy
3,6.212430065094618,0,Epsilon-Greedy
3,3.6063257349146314,0,Epsilon-Greedy
3,4.400722098904014,0,Epsilon-Greedy
3,2.073083735016348,0,Epsilon-Greedy
3,6.091781002281,0,Epsilon-Greedy
3,2.968154683544452,0,Epsilon-Greedy
3,4.256494225144847,0,Epsilon-Greedy
3,3.8301724122743144,0,Epsilon-Greedy
3,4.309399576536809,0,Epsilon-Greedy
3,4.379365395618944,0,Epsilon-Greedy
3,3.749582999053956,0,Epsilon-Greedy
3,3.9767571405832025,0,Epsilon-Greedy
3,3.9944217468281953,0,Epsilon-Greedy
3,4.71953083219708,0,Epsilon-Greedy
3,5.4958082686325405,0,Epsilon-Greedy
3,4.347769579882694,0,Epsilon-Greedy
3,4.36314849662004,0,Epsilon-Greedy
3,5.746907121630218,0,Epsilon-Greedy
3,2.7882306282672498,0,Epsilon-Greedy
3,5.082718894250323,0,Epsilon-Greedy
3,3.559085653512695,0,Epsilon-Greedy
3,3.487321317424623,0,Epsilon-Greedy
3,3.8521647171793285,0,Epsilon-Greedy
3,3.8869609546027113,0,Epsilon-Greedy
3,2.9976492936650025,0,Epsilon-Greedy
3,3.7798347848019977,0,Epsilon-Greedy
3,4.640668109422014,0,Epsilon-Greedy
3,2.224205836832547,0,Epsilon-Greedy
3,3.143770458836504,0,Epsilon-Greedy
3,5.093837595283728,0,Epsilon-Greedy
3,4.887910735674431,0,Epsilon-Greedy
3,4.543862143264589,0,Epsilon-Greedy
3,3.4898808176054126,0,Epsilon-Greedy
3,4.356424035550725,0,Epsilon-Greedy
3,4.571893595325644,0,Epsilon-Greedy
3,4.6582748814696755,0,Epsilon-Greedy
3,3.8015484130644874,0,Epsilon-Greedy
3,5.366120006669398,0,Epsilon-Greedy
3,3.1160203949686105,0,Epsilon-Greedy
3,3.582952333765361,0,Epsilon-Greedy
3,3.743900784758827,0,Epsilon-Greedy
3,5.322549044254776,0,Epsilon-Greedy
3,4.280767873724577,0,Epsilon-Greedy
3,2.712177590555279,0,Epsilon-Greedy
3,3.8805578300969126,0,Epsilon-Greedy
3,5.871399072222309,0,Epsilon-Greedy
3,3.919337735177238,0,Epsilon-Greedy
3,5.253637555572173,0,Epsilon-Greedy
3,3.781954761626901,0,Epsilon-Greedy
3,4.512883014271404,0,Epsilon-Greedy
3,2.198447983742363,0,Epsilon-Greedy
3,4.526627085699678,0,Epsilon-Greedy
3,4.524947106401271,0,Epsilon-Greedy
3,5.003670051902569,0,Epsilon-Greedy
3,3.5807834040326574,0,Epsilon-Greedy
3,2.9231152757079,0,Epsilon-Greedy
3,2.1317765931930692,0,Epsilon-Greedy
3,3.3027161224872508,0,Epsilon-Greedy
3,3.876669669298569,0,Epsilon-Greedy
3,5.216394152791748,0,Epsilon-Greedy
3,3.1009523715003318,0,Epsilon-Greedy
3,3.079241721576304,0,Epsilon-Greedy
3,4.325225462231233,0,Epsilon-Greedy
3,3.6826578662811884,0,Epsilon-Greedy
3,4.575478388070231,0,Epsilon-Greedy
3,1.2159090259170044,0,Epsilon-Greedy
3,5.026142140773619,0,Epsilon-Greedy
3,4.355388592189298,0,Epsilon-Greedy
3,4.989832854386872,0,Epsilon-Greedy
3,3.5083889141648696,0,Epsilon-Greedy
3,5.24984783138324,0,Epsilon-Greedy
3,5.805749410909581,0,Epsilon-Greedy
3,2.669445398254963,0,Epsilon-Greedy
3,4.507221176934555,0,Epsilon-Greedy
3,4.600334875935014,0,Epsilon-Greedy
3,4.016629599637022,0,Epsilon-Greedy
3,3.4911773958131658,0,Epsilon-Greedy
3,3.941181559881071,0,Epsilon-Greedy
3,4.3702569834336815,0,Epsilon-Greedy
3,4.0825860043906825,0,Epsilon-Greedy
3,3.9430274819642923,0,Epsilon-Greedy
3,4.306636327208921,0,Epsilon-Greedy
3,5.001346551912391,0,Epsilon-Greedy
3,2.529847844903414,0,Epsilon-Greedy
3,5.240750024330017,0,Epsilon-Greedy
3,4.96206866158303,0,Epsilon-Greedy
3,3.630517965448087,0,Epsilon-Greedy
3,3.9998497869656977,0,Epsilon-Greedy
3,4.283499140892129,0,Epsilon-Greedy
3,2.653061069494378,0,Epsilon-Greedy
3,5.984089595569121,0,Epsilon-Greedy
3,4.213506010375518,0,Epsilon-Greedy
3,5.142590910400321,0,Epsilon-Greedy
3,3.9356024089569837,0,Epsilon-Greedy
3,5.194726508475439,0,Epsilon-Greedy
3,4.507025454633234,0,Epsilon-Greedy
3,2.2824923796124006,0,Epsilon-Greedy
3,4.455682930130116,0,Epsilon-Greedy
3,3.558964703503443,0,Epsilon-Greedy
3,3.4211197916524676,0,Epsilon-Greedy
3,5.298141558407098,0,Epsilon-Greedy
3,4.597558050730422,0,Epsilon-Greedy
3,5.656558195900981,0,Epsilon-Greedy
3,3.3271898149438197,0,Epsilon-Greedy
3,3.9461810681669642,0,Epsilon-Greedy
3,3.494313083528131,0,Epsilon-Greedy
3,3.6640866424604286,0,Epsilon-Greedy
3,3.0719053814046515,0,Epsilon-Greedy
3,3.6822853087590532,0,Epsilon-Greedy
3,3.6350133169986463,0,Epsilon-Greedy
3,3.55017611211755,0,Epsilon-Greedy
3,5.07303195339932,0,Epsilon-Greedy
3,3.198626480650119,0,Epsilon-Greedy
3,5.589958202264864,0,Epsilon-Greedy
3,4.765062214054205,0,Epsilon-Greedy
3,3.1150795377878806,0,Epsilon-Greedy
3,3.3694345131511536,0,Epsilon-Greedy
3,5.616488993485319,0,Epsilon-Greedy
3,4.0814001811956,0,Epsilon-Greedy
3,4.2693929845083405,0,Epsilon-Greedy
3,3.1093985158890862,0,Epsilon-Greedy
3,3.0122144990538056,0,Epsilon-Greedy
3,2.719527032672398,0,Epsilon-Greedy
3,2.7963607082582187,0,Epsilon-Greedy
3,3.784158807267189,0,Epsilon-Greedy
3,3.301537134549023,0,Epsilon-Greedy
3,2.99838337814339,0,Epsilon-Greedy
3,3.4747787691240175,0,Epsilon-Greedy
3,3.757731059118851,0,Epsilon-Greedy
3,4.154872622491554,0,Epsilon-Greedy
3,3.2118001683686237,0,Epsilon-Greedy
3,3.5888209579678207,0,Epsilon-Greedy
3,2.022005234605779,0,Epsilon-Greedy
3,4.4432490071974335,0,Epsilon-Greedy
3,4.220011379634196,0,Epsilon-Greedy
3,5.928689697898742,0,Epsilon-Greedy
3,4.841825146662261,0,Epsilon-Greedy
3,2.3290258693771264,0,Epsilon-Greedy
3,1.9173672585858106,0,Epsilon-Greedy
3,3.9026829600880477,0,Epsilon-Greedy
3,4.059247901700578,0,Epsilon-Greedy
3,4.324147664517249,0,Epsilon-Greedy
3,4.8724414721905145,0,Epsilon-Greedy
3,4.774838319323203,0,Epsilon-Greedy
3,4.8345522717720835,0,Epsilon-Greedy
3,3.3794869767979296,0,Epsilon-Greedy
3,2.6077916742801683,0,Epsilon-Greedy
3,2.8101950360662427,0,Epsilon-Greedy
3,4.820593746167894,0,Epsilon-Greedy
3,2.78602860634625,0,Epsilon-Greedy
3,2.938391500271272,0,Epsilon-Greedy
3,4.6472103784634005,0,Epsilon-Greedy
3,4.196371608915598,0,Epsilon-Greedy
3,3.3003190044884323,0,Epsilon-Greedy
3,5.461543376444517,0,Epsilon-Greedy
3,3.1467937703347157,0,Epsilon-Greedy
3,3.977543476212151,0,Epsilon-Greedy
3,4.080010202171355,0,Epsilon-Greedy
